"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";"???"
"05.02.2020 11:00";"4.0";"769.6";"772.9";"0.5";"72";"Wind blowing from the west";"5";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"40.0";"-0.7";"";"";"";"";"";"";
"05.02.2020 10:00";"2.2";"769.7";"773.0";"1.4";"82";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"30.0";"-0.6";"";"";"";"";"";"";
"05.02.2020 09:00";"0.5";"769.6";"772.9";"1.5";"88";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"30.0";"-1.3";"";"";"";"";"";"";
"05.02.2020 08:00";"-1.1";"769.1";"772.4";"1.9";"93";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"35.0";"-2.1";"";"";"";"";"";"";
"05.02.2020 07:00";"-0.5";"768.3";"771.6";"1.6";"90";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"-1.2";"3.6";"";"";"";"";"";"35.0";"-1.9";"0.1";"12";"";"";"";"";
"05.02.2020 06:00";"-0.5";"768.1";"771.4";"2.4";"90";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"45.0";"-1.9";"";"";"";"";"";"";
"05.02.2020 05:00";"0.3";"767.2";"770.5";"2.6";"87";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"45.0";"-1.7";"";"";"";"";"";"";
"05.02.2020 04:00";"0.5";"766.7";"769.9";"2.9";"87";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"40.0";"-1.5";"";"";"";"";"";"";
"05.02.2020 03:00";"0.7";"765.7";"769.0";"2.8";"84";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"45.0";"-1.7";"";"";"";"";"";"";
"05.02.2020 02:00";"1.7";"764.6";"767.9";"3.2";"80";"Wind blowing from the north";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"50.0";"-1.4";"";"";"";"";"";"";
"05.02.2020 01:00";"2.4";"763.8";"767.0";"3.9";"75";"Wind blowing from the north";"7";"";"";"60%.";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"50.0";"-1.6";"0.1";"6";"";"";"";"";
"05.02.2020 00:00";"2.9";"762.9";"766.1";"4.4";"74";"Wind blowing from the north";"9";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"50.0";"-1.4";"";"";"";"";"";"";
"04.02.2020 23:00";"3.1";"761.4";"764.6";"4.1";"79";"Wind blowing from the north";"8";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"45.0";"-0.3";"";"";"";"";"";"";
"04.02.2020 22:00";"3.2";"759.9";"763.1";"3.7";"79";"Wind blowing from the north";"8";"";"";"60%.";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"45.0";"-0.2";"";"";"";"";"";"";
"04.02.2020 21:00";"3.4";"758.5";"761.7";"3.9";"74";"Wind blowing from the north-northwest";"10";"";"";"100%.";"Rain (not freezing). ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"45.0";"-0.8";"";"";"";"";"";"";
"04.02.2020 20:00";"3.0";"757.3";"760.5";"3.9";"86";"Wind blowing from the north-northwest";"9";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"300-600";"";"";"22.0";"0.8";"";"";"";"";"";"";
"04.02.2020 19:00";"3.2";"756.2";"759.4";"3.9";"86";"Wind blowing from the north-northwest";"9";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"2.9";"5.0";"";"";"300-600";"";"";"18.0";"1.0";"0.4";"12";"";"";"";"";
"04.02.2020 18:00";"3.4";"754.6";"757.9";"3.2";"82";"Wind blowing from the north-northwest";"7";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"45.0";"0.6";"";"";"";"";"";"";
"04.02.2020 17:00";"3.4";"753.4";"756.6";"2.9";"83";"Wind blowing from the north-northwest";"7";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"50.0";"0.7";"";"";"";"";"";"";
"04.02.2020 16:00";"3.6";"752.3";"755.5";"2.6";"80";"Wind blowing from the north-northwest";"6";"";"";"100%.";"Precipitation, slight or moderate. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"26.0";"0.5";"";"";"";"";"";"";
"04.02.2020 15:00";"4.0";"751.4";"754.6";"2.4";"79";"Wind blowing from the north-west";"7";"";"";"100%.";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"50.0";"0.6";"";"";"";"";"";"";
"04.02.2020 14:00";"4.2";"750.5";"753.7";"2.1";"86";"Wind blowing from the north-west";"6";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"27.0";"2.1";"";"";"";"";"";"";
"04.02.2020 13:00";"4.4";"749.7";"752.8";"2.0";"89";"Wind blowing from the west-northwest";"8";"";"";"90  or more, but not 100%";"Drizzle, not freezing, moderate. ";"Drizzle.";"Precipitation";"";"";"";"";"300-600";"";"";"16.0";"2.8";"0.1";"6";"";"";"";"";
"04.02.2020 12:00";"4.3";"749.0";"752.2";"2.1";"86";"Wind blowing from the west-northwest";"8";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"300-600";"";"";"29.0";"2.2";"";"";"";"";"";"";
"04.02.2020 11:00";"4.3";"748.4";"751.6";"2.2";"85";"Wind blowing from the west-northwest";"7";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"26.0";"1.9";"";"";"";"";"";"";
"04.02.2020 10:00";"3.9";"747.7";"750.8";"2.2";"85";"Wind blowing from the west";"8";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"30.0";"1.5";"";"";"";"";"";"";
"04.02.2020 09:00";"3.1";"746.9";"750.1";"2.1";"88";"Wind blowing from the west";"6";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"17.0";"1.2";"";"";"";"";"";"";
"04.02.2020 08:00";"3.3";"746.2";"749.3";"1.7";"86";"Wind blowing from the west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"19.0";"1.2";"";"";"";"";"";"";
"04.02.2020 07:00";"3.2";"745.5";"748.7";"1.0";"88";"Wind blowing from the west";"5";"";"";"10%  or less, but not 0";"No significant weather observed. ";"Precipitation";"No significant weather observed.";"3.2";"6.4";"";"";"600-1000";"";"";"16.0";"1.3";"Trace of precipitation";"12";"";"";"";"";
"04.02.2020 06:00";"3.6";"744.8";"748.0";"0.0";"89";"Wind blowing from the west";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"14.0";"1.9";"";"";"";"";"";"";
"04.02.2020 05:00";"3.8";"744.5";"747.7";"-0.6";"89";"Wind blowing from the west";"5";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Precipitation";"No significant weather observed.";"";"";"";"";"1500-2000";"";"";"13.0";"2.1";"";"";"";"";"";"";
"04.02.2020 04:00";"3.9";"744.5";"747.7";"-1.1";"87";"Wind blowing from the west";"5";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"1500-2000";"";"";"15.0";"1.9";"";"";"";"";"";"";
"04.02.2020 03:00";"4.1";"744.8";"748.0";"-1.4";"87";"Wind blowing from the west";"5";"";"";"60%.";" ";"";"";"";"";"";"";"600-1000";"";"";"14.0";"2.1";"";"";"";"";"";"";
"04.02.2020 02:00";"3.8";"745.1";"748.3";"-1.7";"91";"Wind blowing from the west-southwest";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"11.0";"2.4";"";"";"";"";"";"";
"04.02.2020 01:00";"4.5";"745.6";"748.8";"-1.7";"88";"Wind blowing from the west-southwest";"6";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"1000-1500";"";"";"14.0";"2.6";"Trace of precipitation";"6";"";"";"";"";
"04.02.2020 00:00";"4.6";"746.2";"749.4";"-1.3";"87";"Wind blowing from the west-southwest";"5";"";"";"60%.";" ";"";"";"";"";"";"";"600-1000";"";"";"12.0";"2.6";"";"";"";"";"";"";
"03.02.2020 23:00";"4.9";"746.8";"749.9";"-0.9";"88";"Wind blowing from the west-southwest";"5";"";"";"40%.";" ";"";"";"";"";"";"";"600-1000";"";"";"12.0";"3.0";"";"";"";"";"";"";
"03.02.2020 22:00";"4.9";"747.3";"750.4";"-0.6";"89";"Wind blowing from the west-southwest";"5";"";"";"60%.";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"600-1000";"";"";"12.0";"3.2";"";"";"";"";"";"";
"03.02.2020 21:00";"5.0";"747.5";"750.6";"-0.5";"89";"Wind blowing from the west-southwest";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1500-2000";"";"";"11.0";"3.3";"";"";"";"";"";"";
"03.02.2020 20:00";"5.6";"747.7";"750.9";"-0.3";"87";"Wind blowing from the west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"13.0";"3.5";"";"";"";"";"";"";
"03.02.2020 19:00";"6.2";"747.9";"751.0";"-0.3";"88";"Wind blowing from the west";"7";"";"";"40%.";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"3.3";"7.0";"";"";"600-1000";"";"";"14.0";"4.3";"2.0";"12";"";"";"";"";
"03.02.2020 18:00";"6.6";"748.0";"751.0";"-0.6";"93";"Wind blowing from the west";"7";"";"";"90  or more, but not 100%";"Rain (not freezing). ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"300-600";"";"";"15.0";"5.6";"";"";"";"";"";"";
"03.02.2020 17:00";"6.8";"748.0";"751.0";"-0.8";"98";"Wind blowing from the south-west";"5";"";"";"90  or more, but not 100%";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"8.0";"6.5";"";"";"";"";"";"";
"03.02.2020 16:00";"6.7";"748.2";"751.3";"-1.0";"99";"Wind blowing from the south-west";"4";"";"";"90  or more, but not 100%";"Precipitation ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"6.0";"6.5";"";"";"";"";"";"";
"03.02.2020 15:00";"6.0";"748.6";"751.7";"-0.6";"99";"Wind blowing from the south-southwest";"2";"";"";"100%.";"Rain (not freezing). ";"Rain.";"Drizzle.";"";"";"";"";"50-100";"";"";"8.0";"5.9";"";"";"";"";"";"";
"03.02.2020 14:00";"5.2";"748.8";"751.9";"-0.5";"99";"Wind blowing from the south";"3";"";"";"100%.";"Rain, not freezing, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"50-100";"";"";"9.0";"5.0";"";"";"";"";"";"";
"03.02.2020 13:00";"5.3";"749.2";"752.3";"-0.1";"95";"Wind blowing from the south-southwest";"4";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Precipitation";"";"";"";"";"100-200";"";"";"7.0";"4.6";"0.2";"6";"";"";"";"";
"03.02.2020 12:00";"5.4";"749.2";"752.4";"-0.2";"99";"Wind blowing from the south-southwest";"3";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"50-100";"";"";"9.0";"5.3";"";"";"";"";"";"";
"03.02.2020 11:00";"4.8";"749.3";"752.5";"0.1";"99";"Wind blowing from the south";"3";"";"";"100%.";"Snow shower(s) or intermittent snow, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"50-100";"";"";"5.0";"4.7";"";"";"";"";"";"";
"03.02.2020 10:00";"4.3";"749.3";"752.5";"0.1";"99";"Wind blowing from the south";"2";"";"";"100%.";"Precipitation ";"Showers or intermittent precipitation.";"Precipitation";"";"";"";"";"50-100";"";"";"4.9";"4.2";"";"";"";"";"";"";
"03.02.2020 09:00";"3.8";"749.4";"752.6";"0.2";"99";"Wind blowing from the south";"2";"";"";"100%.";"Shower(s) or intermittent precipitation. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"300-600";"";"";"12.0";"3.7";"";"";"";"";"";"";
"03.02.2020 08:00";"3.6";"749.2";"752.3";"0.0";"98";"Wind blowing from the south-southwest";"3";"";"";"90  or more, but not 100%";"Shower(s) or intermittent precipitation. ";"Showers or intermittent precipitation.";"Precipitation";"";"";"";"";"600-1000";"";"";"12.0";"3.3";"";"";"";"";"";"";
"03.02.2020 07:00";"3.9";"749.2";"752.5";"0.1";"96";"Wind blowing from the south-west";"3";"";"";"90  or more, but not 100%";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"1.9";"3.9";"";"";"600-1000";"";"";"17.0";"3.3";"Trace of precipitation";"12";"";"";"";"";
"03.02.2020 06:00";"3.5";"749.2";"752.5";"-0.3";"95";"Wind blowing from the south-west";"2";"";"";"100%.";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"1000-1500";"";"";"19.0";"2.8";"";"";"";"";"";"";
"03.02.2020 05:00";"3.3";"749.2";"752.4";"-0.1";"96";"Wind blowing from the south-west";"2";"";"";"90  or more, but not 100%";"Rain, not freezing, slight. ";"Rain.";"Precipitation";"";"";"";"";"1500-2000";"";"";"18.0";"2.7";"";"";"";"";"";"";
"03.02.2020 04:00";"3.4";"749.1";"752.3";"-0.4";"96";"Wind blowing from the west-southwest";"2";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"18.0";"2.8";"";"";"";"";"";"";
"03.02.2020 03:00";"3.3";"749.5";"752.6";"0.0";"96";"Wind blowing from the west-southwest";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"2000-2500";"";"";"17.0";"2.7";"";"";"";"";"";"";
"03.02.2020 02:00";"2.1";"749.3";"752.5";"0.1";"95";"Wind blowing from the south-west";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"17.0";"1.3";"";"";"";"";"";"";
"03.02.2020 01:00";"2.4";"749.5";"752.8";"0.3";"95";"Wind blowing from the west";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"1000-1500";"";"";"17.0";"1.6";"";"";"";"";"";"";
"03.02.2020 00:00";"2.3";"749.5";"752.7";"0.3";"94";"Wind blowing from the west";"3";"";"";"60%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"18.0";"1.4";"";"";"";"";"";"";
"02.02.2020 23:00";"2.1";"749.2";"752.5";"0.2";"93";"Wind blowing from the west-southwest";"3";"";"";"40%.";" ";"";"";"";"";"";"";"600-1000";"";"";"19.0";"1.1";"";"";"";"";"";"";
"02.02.2020 22:00";"2.6";"749.2";"752.5";"0.5";"93";"Wind blowing from the west";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"21.0";"1.5";"";"";"";"";"";"";
"02.02.2020 21:00";"3.1";"749.2";"752.4";"0.6";"88";"Wind blowing from the west";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"25.0";"1.2";"";"";"";"";"";"";
"02.02.2020 20:00";"3.3";"749.0";"752.2";"0.6";"88";"Wind blowing from the west";"3";"";"";"60%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"21.0";"1.4";"";"";"";"";"";"";
"02.02.2020 19:00";"3.7";"748.7";"751.9";"0.5";"88";"Wind blowing from the west";"3";"";"";"90  or more, but not 100%";" ";"";"";"3.6";"6.5";"";"";"2500 or more, or no clouds.";"";"";"27.0";"1.9";"";"";"";"";"";"";
"02.02.2020 18:00";"4.0";"748.6";"751.8";"0.7";"88";"Wind blowing from the west";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"29.0";"2.1";"";"";"";"";"";"";
"02.02.2020 17:00";"5.1";"748.4";"751.6";"0.5";"83";"Wind blowing from the west";"4";"";"";"60%.";" ";"";"";"";"";"";"";"600-1000";"";"";"24.0";"2.5";"";"";"";"";"";"";
"02.02.2020 16:00";"5.5";"748.2";"751.3";"-0.1";"80";"Wind blowing from the west";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"23.0";"2.2";"";"";"";"";"";"";
"02.02.2020 15:00";"5.6";"747.9";"751.0";"-0.4";"80";"Wind blowing from the west";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"22.0";"2.4";"";"";"";"";"";"";
"02.02.2020 14:00";"5.9";"747.9";"751.0";"-0.2";"81";"Wind blowing from the west-northwest";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"25.0";"2.8";"";"";"";"";"";"";
"02.02.2020 13:00";"6.2";"748.3";"751.4";"0.8";"80";"Wind blowing from the west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"22.0";"3.0";"";"";"";"";"";"";
"02.02.2020 12:00";"6.0";"748.3";"751.4";"0.7";"80";"Wind blowing from the west";"7";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"23.0";"2.7";"";"";"";"";"";"";
"02.02.2020 11:00";"5.6";"748.1";"751.3";"1.2";"82";"Wind blowing from the west";"7";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"2.7";"";"";"";"";"";"";
"02.02.2020 10:00";"5.2";"747.5";"750.7";"1.3";"84";"Wind blowing from the west";"7";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"19.0";"2.6";"";"";"";"";"";"";
"02.02.2020 09:00";"4.8";"747.6";"750.7";"1.9";"82";"Wind blowing from the west";"7";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"27.0";"2.0";"";"";"";"";"";"";
"02.02.2020 08:00";"4.7";"746.9";"750.1";"2.0";"83";"Wind blowing from the west";"7";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"25.0";"2.0";"";"";"";"";"";"";
"02.02.2020 07:00";"4.9";"746.2";"749.3";"2.1";"81";"Wind blowing from the west";"8";"";"";"no clouds";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"4.7";"7.7";"";"";"";"";"";"27.0";"1.9";"Trace of precipitation";"12";"";"";"";"";
"02.02.2020 06:00";"4.8";"745.7";"748.9";"2.1";"81";"Wind blowing from the west";"8";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"21.0";"1.8";"";"";"";"";"";"";
"02.02.2020 05:00";"5.3";"744.9";"748.0";"1.9";"78";"Wind blowing from the west";"8";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"1.7";"";"";"";"";"";"";
"02.02.2020 04:00";"5.5";"744.1";"747.3";"2.3";"73";"Wind blowing from the west";"10";"";"";"10%  or less, but not 0";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"2500 or more, or no clouds.";"";"";"21.0";"1.0";"";"";"";"";"";"";
"02.02.2020 03:00";"6.0";"743.6";"746.7";"";"72";"Wind blowing from the west";"11";"";"";"40%.";" ";"";"";"";"";"";"";"600-1000";"";"";"20.0";"1.3";"No precipitation";"1";"";"";"";"";
"02.02.2020 02:00";"6.2";"743.0";"746.2";"";"75";"Wind blowing from the west";"11";"";"";"60%.";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"";"";"";"";"";"600-1000";"";"";"23.0";"2.1";"No precipitation";"1";"";"";"";"";
"02.02.2020 01:00";"7.0";"741.8";"744.9";"0.7";"85";"Wind blowing from the west";"10";"";"";"100%.";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"Drizzle.";"";"";"";"";"300-600";"";"";"15.0";"4.6";"Trace of precipitation";"6";"";"";"";"";
"02.02.2020 00:00";"6.8";"740.9";"744.0";"-0.5";"94";"Wind blowing from the west-southwest";"9";"";"";"90  or more, but not 100%";"Drizzle (not freezing) or snow grains. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"100-200";"";"";"11.0";"5.9";"";"";"";"";"";"";
"01.02.2020 23:00";"6.8";"740.9";"744.0";"-0.5";"92";"Wind blowing from the south-west";"9";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Precipitation";"";"";"";"";"300-600";"";"";"9.0";"5.6";"";"";"";"";"";"";
"01.02.2020 22:00";"7.1";"741.1";"744.2";"-0.6";"87";"Wind blowing from the south-west";"9";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Showers or intermittent precipitation.";"Drizzle.";"";"";"";"";"300-600";"";"";"11.0";"5.1";"";"";"";"";"";"";
"01.02.2020 21:00";"7.4";"741.4";"744.4";"0.0";"83";"Wind blowing from the west-southwest";"9";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"12.0";"4.7";"";"";"";"";"";"";
"01.02.2020 20:00";"7.3";"741.4";"744.5";"0.0";"84";"Wind blowing from the west-southwest";"8";"";"";"90  or more, but not 100%";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Drizzle.";"";"";"";"";"600-1000";"";"";"13.0";"4.7";"";"";"";"";"";"";
"01.02.2020 19:00";"7.7";"741.7";"744.8";"0.3";"82";"Wind blowing from the west-southwest";"9";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Showers or intermittent precipitation.";"Rain.";"7.7";"9.0";"";"";"600-1000";"";"";"13.0";"4.7";"Trace of precipitation";"12";"";"";"";"";
"01.02.2020 18:00";"7.9";"741.4";"744.6";"-0.2";"83";"Wind blowing from the west-southwest";"7";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"13.0";"5.2";"";"";"";"";"";"";
"01.02.2020 17:00";"7.9";"741.4";"744.6";"-0.4";"84";"Wind blowing from the west-southwest";"7";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"600-1000";"";"";"14.0";"5.4";"";"";"";"";"";"";
"01.02.2020 16:00";"8.3";"741.4";"744.5";"-0.6";"87";"Wind blowing from the west-southwest";"7";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"300-600";"";"";"13.0";"6.3";"";"";"";"";"";"";
"01.02.2020 15:00";"8.6";"741.6";"744.7";"-0.8";"90";"Wind blowing from the south-west";"6";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"300-600";"";"";"15.0";"7.1";"";"";"";"";"";"";
"01.02.2020 14:00";"8.7";"741.8";"744.9";"-0.6";"89";"Wind blowing from the south-west";"6";"";"";"90  or more, but not 100%";"Rain shower(s) or intermittent rain, slight. ";"Showers or intermittent precipitation.";"No significant weather observed.";"";"";"";"";"300-600";"";"";"15.0";"7.0";"";"";"";"";"";"";
